our_dpi	aguzzi_dpi	gene	this_study_log2fc	sorce_nuvolone_log2fc	this_study_padj	sorce_nuvolone_p_bonf	celltype
89	84	Cxxc1	0.0821145872895752	0.2318	0.999662388620542	1	0_none
89	84	Afg3l1	0.13249077049031435	0.1221	0.999662388620542	1	0_none
89	84	Glra1	-0.1283667978157626	3.946	0.999662388620542	1	0_none
89	84	Zbtb22	-0.10799962525698747	0.2343	0.999662388620542	1	0_none
89	84	Znhit6	-0.11199752855913804	0.02377	0.999662388620542	1	0_none
89	84	Padi2	0.16432292431861942	-0.2175	0.999662388620542	1	0_none
89	84	Tmem108	-0.09346403376456026	0.08275	0.999662388620542	1	0_none
89	84	Pwp1	0.13798135520018087	-0.06753	0.999662388620542	1	0_none
89	84	Wdr45	-0.1221103965922305	0.05332	0.999662388620542	1	0_none
89	84	D16Ertd472e	0.13688595794942296	-0.207	0.999662388620542	1	0_none
89	84	Sqle	-0.07106512084487436	0.04169	0.999662388620542	1	0_none
89	84	Sord	0.15063234594111985	0.08271	0.999662388620542	1	0_none
89	84	Ar	-0.09692816184453631	0.1792	0.999662388620542	1	0_none
89	84	Cnot6l	0.08560037970162762	-0.236	0.999662388620542	1	0_none
89	84	Pdcd4	0.08252187538510992	-0.04415	0.999662388620542	1	0_none
89	84	Sf3a3	-0.1002908223597122	-0.1468	0.999662388620542	1	0_none
89	84	Enpp5	0.0561054777475507	-0.06685	0.999662388620542	1	0_none
89	84	Socs6	-0.10954450145782715	-0.1719	0.999662388620542	1	0_none
89	84	Slc39a6	-0.08362675601932536	-0.1818	0.999662388620542	1	0_none
89	84	Ccnt1	-0.09244221676582266	-0.08839	0.999662388620542	1	0_none
89	84	Hnrnpk	-0.04114839486844055	-0.06311	0.999662388620542	1	0_none
89	84	Tmem62	-0.14926398797620272	-0.1272	0.999662388620542	1	0_none
89	84	Csdc2	-0.10938545975348886	0.1131	0.999662388620542	1	0_none
89	84	Hmgcr	0.08012121972130955	-0.2281	0.999662388620542	1	0_none
89	84	Rbm7	-0.13534494566066887	-0.2377	0.999662388620542	1	0_none
89	84	Zmym4	0.10693148645092396	-0.09895	0.999662388620542	1	0_none
89	84	Adap1	0.07957920029336032	0.2901	0.999662388620542	1	0_none
89	84	Rpn2	0.05987158456562053	-0.05603	0.999662388620542	1	0_none
89	84	Senp6	-0.11261601046630984	-0.266	0.999662388620542	1	0_none
89	84	Leprotl1	0.06940129000030752	-0.07166	0.999662388620542	1	0_none
89	84	Rab21	0.06511920191977263	0.02522	0.999662388620542	1	0_none
89	84	Pak7	-0.102766725723561	-0.3296	0.999662388620542	1	0_none
89	84	Btbd7	-0.14111760074846463	-0.05898	0.999662388620542	1	0_none
89	84	Kcnip2	0.08890178552069405	0.06558	0.999662388620542	1	0_none
89	84	Stmn1	0.03253478011595049	-0.09779	0.999662388620542	1	0_none
89	84	Rprd1b	-0.12565602646679577	-0.1247	0.999662388620542	1	0_none
89	84	Tln1	-0.08622626910497701	0.04705	0.999662388620542	1	0_none
89	84	Cdh24	0.10311026624525284	0.5661	0.999662388620542	1	0_none
89	84	Zmat1	0.16919656667274474	-0.1359	0.999662388620542	1	0_none
89	84	Hook1	-0.12695430495047966	-0.066	0.999662388620542	1	0_none
89	84	Tsc2	0.13494003885828018	0.08058	0.999662388620542	1	0_none
89	84	Tug1	-0.08547194572660544	-0.1859	0.999662388620542	1	0_none
89	84	Bdh1	-0.0831143403939837	0.02783	0.999662388620542	1	0_none
89	84	Tfg	-0.08590864484926068	-0.02658	0.999662388620542	1	0_none
89	84	Gtf2e2	-0.09406328667014878	-0.1675	0.999662388620542	1	0_none
89	84	March6	-0.0573884675612357	-0.05052	0.999662388620542	1	0_none
89	84	Nek6	0.10756506115021688	0.006357	0.999662388620542	1	0_none
89	84	Esd	-0.07861406598162837	-0.1554	0.999662388620542	1	0_none
89	84	Eif3a	-0.05510765774294881	-0.2038	0.999662388620542	1	0_none
89	84	Cript	0.0814506126852947	-0.1464	0.999662388620542	1	0_none
89	84	Brpf3	-0.1333550309349777	0.1314	0.999662388620542	1	0_none
89	84	Pura	-0.11038658457865376	0.3074	0.999662388620542	1	0_none
89	84	Epm2a	-0.11603817997317915	0.1368	0.999662388620542	1	0_none
89	84	Grm2	-0.14269575736595497	0.1459	0.999662388620542	1	0_none
89	84	Mcl1	-0.07699727012739341	-0.283	0.999662388620542	1	0_none
89	84	Ankrd12	-0.10535999812609742	-0.1798	0.999662388620542	1	0_none
89	84	Dync1li2	-0.04656845578866046	0.006259	0.999662388620542	1	0_none
89	84	Srrm2	-0.05791967147741915	0.0883	0.999662388620542	1	0_none
89	84	Rnf144a	0.14072482241835454	-0.06978	0.999662388620542	1	0_none
89	84	Spock2	-0.05946790379168946	0.3332	0.999662388620542	1	0_none
89	84	Cck	0.05281533659749653	0.35	0.999662388620542	1	0_none
89	84	Dusp6	-0.09126490253157776	-0.3251	0.999662388620542	1	0_none
89	84	Sh3gl1	0.1377479513479593	0.01826	0.999662388620542	1	0_none
89	84	Tnpo2	0.07484163156632695	0.05837	0.999662388620542	1	0_none
89	84	Puf60	-0.05458471699579456	0.2309	0.999662388620542	1	0_none
89	84	Dhx15	0.10232338590631676	-0.1869	0.999662388620542	1	0_none
89	84	Psmd14	0.06295799365284313	-0.07317	0.999662388620542	1	0_none
89	84	Ilkap	-0.09959798316961056	-0.06143	0.999662388620542	1	0_none
89	84	Ccdc36	0.2088352200644995	0.1412	0.999662388620542	1	0_none
89	84	Tuba1b	0.05460417787667083	0.1297	0.999662388620542	1	0_none
89	84	A830018L16Rik	0.1356565935023619	-0.01291	0.999662388620542	1	0_none
89	84	Ina	-0.06917989712417749	0.05699	0.999662388620542	1	0_none
89	84	Ss18l1	0.08041031369884069	-0.112	0.999662388620542	1	0_none
89	84	Wdr75	-0.10882441367762535	-0.04816	0.999662388620542	1	0_none
89	84	Armc5	0.10204365123670732	0.4748	0.999662388620542	1	0_none
89	84	Dpp7	0.13912376191822473	0.02067	0.999662388620542	1	0_none
89	84	Vps13b	-0.1548576338551137	-0.06767	0.999662388620542	1	0_none
89	84	Usmg5	0.09796525903565632	0.07829	0.999662388620542	1	0_none
89	84	Zfp354c	-0.1079603778385734	-0.1343	0.999662388620542	1	0_none
89	84	Dazap2	0.05697976436369687	0.01758	0.999662388620542	1	0_none
89	84	Tecr	-0.08995317480140458	0.1157	0.999662388620542	1	0_none
89	84	Fam45a	-0.15853907778942983	-0.05715	0.999662388620542	1	0_none
89	84	P4ha1	-0.139678184048365	-0.5118	0.999662388620542	1	0_none
89	84	Taf9b	0.11847225555532788	-0.08746	0.999662388620542	1	0_none
89	84	Nudt10	-0.13304174724864873	-0.03631	0.999662388620542	1	0_none
89	84	Hspd1	0.06194906413750715	-0.2179	0.999662388620542	1	0_none
89	84	Dhrs7	-0.08022527821540003	-0.09055	0.999662388620542	1	0_none
89	84	Ptprd	-0.06203089624821566	-0.03066	0.999662388620542	1	0_none
89	84	Gnai2	0.07280341975354979	0.1498	0.999662388620542	1	0_none
89	84	Bcas3	-0.11903787711007575	0.03206	0.999662388620542	1	0_none
89	84	Grik3	0.11593406519993722	-0.007896	0.999662388620542	1	0_none
89	84	Tiam2	0.11559561974586843	-0.2888	0.999662388620542	1	0_none
89	84	Morf4l1	-0.03769798387643795	-0.03566	0.999662388620542	1	0_none
89	84	Fbxw2	-0.05897123176126658	0.03317	0.999662388620542	1	0_none
89	84	Lgi1	-0.07163036955219391	-0.07343	0.999662388620542	1	0_none
89	84	Dnajb14	-0.07954674971301158	-0.006103	0.999662388620542	1	0_none
89	84	Atp5h	-0.04110363522117597	0.02101	0.999662388620542	1	0_none
89	84	Grip2	0.15193747969986313	0.08108	0.999662388620542	1	0_none
89	84	Scnm1	0.12155835140226318	-0.07128	0.999662388620542	1	0_none
89	84	Coq3	-0.1239007293220875	0.1136	0.999662388620542	1	0_none
89	84	B630019K06Rik	0.0906867014480869	0.1691	0.999662388620542	1	0_none
89	84	Brd3	-0.115629951775463	0.1525	0.999662388620542	1	0_none
89	84	Dot1l	-0.08081411027227825	0.2639	0.999662388620542	1	0_none
89	84	Khsrp	0.11369711690253828	0.1085	0.999662388620542	1	0_none
89	84	Odc1	0.07516992011979816	-0.1796	0.999662388620542	1	0_none
89	84	Spg20	-0.0938786425470656	-0.164	0.999662388620542	1	0_none
89	84	Vgf	-0.07431881642278551	0.6532	0.999662388620542	0.014860573	0_none
89	84	Nhlrc2	-0.12714773498173404	-0.1863	0.999662388620542	1	0_none
89	84	Mtch2	-0.05409067735365959	-0.07983	0.999662388620542	1	0_none
89	84	Eml5	-0.14589532098191985	-0.2287	0.999662388620542	1	0_none
89	84	Lnpep	0.09050927524080592	-0.2964	0.999662388620542	1	0_none
89	84	Dync1h1	0.0629049673523464	0.1624	0.999662388620542	1	0_none
89	84	Atf5	0.08516562005638795	0.1012	0.999662388620542	1	0_none
89	84	Nbl1	0.139888880107926	0.155	0.999662388620542	1	0_none
89	84	Cmas	-0.05109936692106087	0.1025	0.999662388620542	1	0_none
89	84	Cul2	-0.12629716345237266	-0.09566	0.999662388620542	1	0_none
89	84	1500009C09Rik	-0.09061641249920456	0.3021	0.999662388620542	1	0_none
89	84	Bmp1	-0.12687426816744957	0.02573	0.999662388620542	1	0_none
89	84	Snx18	-0.1511231761933131	-0.09002	0.999662388620542	1	0_none
89	84	Diras1	0.09912451851812544	0.3296	0.999662388620542	1	0_none
89	84	Rcan1	0.15776507209469853	0.02581	0.999662388620542	1	0_none
89	84	Ndn	-0.04319398696526438	0.2904	0.999662388620542	1	0_none
89	84	Psmb1	-0.042520308309922	0.05878	0.999662388620542	1	0_none
89	84	Leprot	-0.10287428456800392	-0.1785	0.999662388620542	1	0_none
89	84	Slc15a4	0.08908766248726592	-0.06119	0.999662388620542	1	0_none
89	84	Rpl18a	0.07727225471873507	0.2565	0.999662388620542	1	0_none
89	84	Rasgrf1	0.07021990908308243	-0.03414	0.999662388620542	1	0_none
89	84	Akirin1	0.08178996974071748	-0.09185	0.999662388620542	1	0_none
89	84	Chd3	0.0543920238696406	0.1264	0.999662388620542	1	0_none
89	84	Dusp14	-0.09371606563071652	0.004762	0.999662388620542	1	0_none
89	84	Ankrd28	0.08071570243469095	-0.08702	0.999662388620542	1	0_none
89	84	Rnf121	-0.09278299962513514	-0.01426	0.999662388620542	1	0_none
89	84	Nap1l3	-0.1126059681600221	-0.04045	0.999662388620542	1	0_none
89	84	Uqcr10	-0.08158778392043012	0.3276	0.999662388620542	1	0_none
89	84	Casd1	-0.0882960225579515	-0.1728	0.999662388620542	1	0_none
89	84	Sept3	-0.06379968967764509	0.0503	0.999662388620542	1	0_none
89	84	Ankrd40	0.05368585288843225	0.06277	0.999662388620542	1	0_none
89	84	Slc38a10	-0.07935280015117274	0.1564	0.999662388620542	1	0_none
89	84	Armc6	-0.149360221252966	0.3319	0.999662388620542	1	0_none
89	84	Nfkbib	-0.10708562169237548	0.2861	0.999662388620542	1	0_none
89	84	Slc9a5	0.12399675397353226	0.1345	0.999662388620542	1	0_none
89	84	Kif5b	-0.05470726306607752	-0.138	0.999662388620542	1	0_none
89	84	Atrn	0.08823190459547799	0.02457	0.999662388620542	1	0_none
89	84	Atp5g1	-0.0939998564337466	0.3084	0.999662388620542	1	0_none
89	84	Slc38a1	0.06243963382300806	-0.1678	0.999662388620542	1	0_none
89	84	Mink1	0.07717848292218471	0.1977	0.999662388620542	1	0_none
89	84	Taf1b	0.16259192800774872	-0.02191	0.999662388620542	1	0_none
89	84	Fam53c	-0.09992796385821982	0.04429	0.999662388620542	1	0_none
89	84	Gripap1	-0.06242893626165172	0.143	0.999662388620542	1	0_none
89	84	Bhlhe40	0.10447008108438774	-0.2403	0.999662388620542	1	0_none
89	84	Chmp5	0.07369743023787936	-0.03334	0.999662388620542	1	0_none
89	84	Sipa1l1	-0.06335456094887038	0.04246	0.999662388620542	1	0_none
89	84	Fbxo28	0.10597341173940988	-0.09394	0.999662388620542	1	0_none
89	84	Hsd17b12	-0.08669979341891121	-0.01409	0.999662388620542	1	0_none
89	84	Mum1	-0.10573219814973196	0.2568	0.999662388620542	1	0_none
89	84	Dcun1d2	0.11319168993914668	0.02274	0.999662388620542	1	0_none
89	84	Wdr19	0.14621304307539934	-0.06318	0.999662388620542	1	0_none
89	84	Kcnmb4	-0.11508471703262094	0.479	0.999662388620542	1	0_none
89	84	Slc8a2	0.0784724569857645	0.135	0.999662388620542	1	0_none
89	84	Matk	-0.10662704330198812	0.3477	0.999662388620542	1	0_none
89	84	Scoc	0.05563530219404387	-0.1168	0.999662388620542	1	0_none
89	84	Scn3a	-0.12663592383893882	-0.1293	0.999662388620542	1	0_none
89	84	Efcab2	-0.10152951377605428	0.1553	0.999662388620542	1	0_none
89	84	Ldb2	-0.12934166117653448	0.03102	0.999662388620542	1	0_none
89	84	Katnal1	0.08314421776185606	-5.674e-5	0.999662388620542	1	0_none
89	84	Msh2	-0.08382463784387309	-0.09553	0.999662388620542	1	0_none
89	84	Guk1	-0.06100907349897747	0.3628	0.999662388620542	1	0_none
89	84	Bnip2	0.10482396151489252	-0.06555	0.999662388620542	1	0_none
89	84	Xpo4	0.15689110225460773	-0.1436	0.999662388620542	1	0_none
89	84	Eif5a	0.05546130857542841	0.1879	0.999662388620542	1	0_none
89	84	Gfm1	0.1052564044072548	-0.0197	0.999662388620542	1	0_none
89	84	Arnt	0.11084570581402708	-0.002325	0.999662388620542	1	0_none
89	84	Rai2	-0.16305537462828415	-0.03291	0.999662388620542	1	0_none
89	84	Ncoa4	0.1084858071194708	-0.1288	0.999662388620542	1	0_none
89	84	Iqcb1	0.1105889611473493	-0.1616	0.999662388620542	1	0_none
89	84	Eif2s3x	-0.08674154725941939	-0.1095	0.999662388620542	1	0_none
89	84	Etf1	0.08883120620188288	-0.09967	0.999662388620542	1	0_none
89	84	Actr3b	-0.08253465418228102	-0.06039	0.999662388620542	1	0_none
89	84	Chic1	0.1355289056628099	-0.1682	0.999662388620542	1	0_none
89	84	Dda1	0.13506229222738417	0.3247	0.999662388620542	1	0_none
89	84	Taok1	0.07788904320099382	-0.1311	0.999662388620542	1	0_none
89	84	Otud5	0.07500545795589086	0.06224	0.999662388620542	1	0_none
89	84	Zwint	0.05244968928323855	0.06929	0.999662388620542	1	0_none
89	84	Hrh3	-0.11582446008329372	0.656	0.999662388620542	1	0_none
89	84	Ctnnd2	-0.05353199977426543	0.1469	0.999662388620542	1	0_none
89	84	Map3k2	0.13422154310592377	-0.1706	0.999662388620542	1	0_none
89	84	Ppp6r2	-0.12403764674364388	0.2178	0.999662388620542	1	0_none
89	84	Maz	0.09841105504014384	0.2048	0.999662388620542	1	0_none
89	84	Dpp6	-0.07521135565399702	-0.03258	0.999662388620542	1	0_none
89	84	Pdxp	-0.06492646567577907	0.1637	0.999662388620542	1	0_none
89	84	Calcoco1	0.11069418009008916	0.2151	0.999662388620542	1	0_none
89	84	Neurl1b	0.12344514797233486	0.1151	0.999662388620542	1	0_none
89	84	Mapk14	0.11183006594038727	-0.03969	0.999662388620542	1	0_none
89	84	Golga2	-0.06722473954676024	0.1088	0.999662388620542	1	0_none
89	84	Nomo1	0.093672365735291	0.1037	0.999662388620542	1	0_none
89	84	Deptor	0.12473203545934083	-0.4424	0.999662388620542	1	0_none
89	84	Slc25a39	-0.09099889230587176	0.3064	0.999662388620542	1	0_none
89	84	Prelid1	-0.22154879370415215	0.1995	0.999662388620542	1	0_none
89	84	Fkbp2	-0.18558565337765495	0.1231	0.999662388620542	1	0_none
89	84	Lmo2	-0.15364454027839142	0.009983	0.999662388620542	1	0_none
89	84	Cdh13	0.0814416519371164	-0.05921	0.999662388620542	1	0_none
89	84	Klhl29	-0.1575914100278895	0.1212	0.999662388620542	1	0_none
89	84	Slc50a1	0.12422290422138133	0.0869	0.999662388620542	1	0_none
89	84	Sez6l2	-0.05590485837612594	0.1428	0.999662388620542	1	0_none
89	84	Setd6	-0.11958752943773104	-0.1249	0.999662388620542	1	0_none
89	84	Smarca4	-0.13205794124703538	0.1646	0.999662388620542	1	0_none
89	84	Gadd45gip1	0.10332337202057802	0.3549	0.999662388620542	1	0_none
89	84	Pacsin2	-0.09109701964394608	-0.1103	0.999662388620542	1	0_none
89	84	Dab2ip	-0.07258041870035327	0.3094	0.999662388620542	1	0_none
89	84	Lrrc14	0.09154518316920608	0.04837	0.999662388620542	1	0_none
89	84	Magi2	0.10577518465958824	0.07095	0.999662388620542	1	0_none
89	84	Doc2g	0.21075491166883145	0.4165	0.999662388620542	1	0_none
89	84	Mark1	-0.07813364240304076	0.1398	0.999662388620542	1	0_none
89	84	Ptprb	-0.13578415947228958	-0.05925	0.999662388620542	1	0_none
89	84	Mtdh	0.08893398759741171	-0.1598	0.999662388620542	1	0_none
89	84	Fkbp8	-0.0793050229945287	0.5668	0.999662388620542	0.028974617999999997	0_none
89	84	Plxna2	-0.08736726573675763	-0.07238	0.999662388620542	1	0_none
89	84	Cdkl2	-0.1211034295562364	-0.01152	0.999662388620542	1	0_none
89	84	Dusp11	0.14470730822134703	-0.09309	0.999662388620542	1	0_none
89	84	Amot	-0.11087219318351672	0.1733	0.999662388620542	1	0_none
89	84	Telo2	-0.1204109830028185	0.1415	0.999662388620542	1	0_none
89	84	Smox	-0.11124493915827267	0.5564	0.999662388620542	1	0_none
89	84	Uhrf2	-0.09370208498153736	-0.1802	0.999662388620542	1	0_none
89	84	Commd7	0.0993833176212034	0.08296	0.999662388620542	1	0_none
89	84	Reps1	0.12294609715458478	0.03843	0.999662388620542	1	0_none
89	84	Tpt1	-0.04380436526350524	-0.1672	0.999662388620542	1	0_none
89	84	Commd8	-0.10922947464321836	-0.1079	0.999662388620542	1	0_none
89	84	Asb8	-0.08203021870182435	0.1372	0.999662388620542	1	0_none
89	84	Fbxo42	0.1562578685607008	0.01864	0.999662388620542	1	0_none
89	84	Atcay	-0.11211735426174275	0.04179	0.999662388620542	1	0_none
89	84	Hba-a2	-0.1226118488159625	0.6013	0.999662388620542	1	0_none
89	84	Ssb	-0.13155343449214138	-0.1748	0.999662388620542	1	0_none
89	84	Snrpf	0.23822603512385437	0.09012	0.999662388620542	1	0_none
89	84	Psma7	-0.05289116302979392	0.02858	0.999662388620542	1	0_none
89	84	Odf2	-0.09828942853396676	0.04298	0.999662388620542	1	0_none
89	84	Pitpna	0.050382555614029	-0.007568	0.999662388620542	1	0_none
89	84	Rps13	-0.06026257077261374	0.1397	0.999662388620542	1	0_none
89	84	Kcnc1	0.0666036054549577	0.1813	0.999662388620542	1	0_none
89	84	Upf2	0.1050067053469562	-0.1342	0.999662388620542	1	0_none
89	84	Rpusd1	0.13871621100777373	0.412	0.999662388620542	1	0_none
89	84	Podxl	0.1000594354062504	-0.06229	0.999662388620542	1	0_none
89	84	Vdac2	0.04305478586106731	-0.04337	0.999662388620542	1	0_none
89	84	9530068E07Rik	-0.12211819104959064	0.03775	0.999662388620542	1	0_none
89	84	Slc25a19	-0.1030213101648126	0.1285	0.999662388620542	1	0_none
89	84	Hint2	-0.14125034913088882	0.1527	0.999662388620542	1	0_none
89	84	Pcbd2	0.15029485949126187	-0.03176	0.999662388620542	1	0_none
89	84	Psmd12	0.07588771621230563	-0.01397	0.999662388620542	1	0_none
89	84	Rb1cc1	0.09720028757414945	-0.2817	0.999662388620542	1	0_none
89	84	Snap47	0.05583350788878748	0.2061	0.999662388620542	1	0_none
89	84	Shroom2	0.09947114716610037	0.01302	0.999662388620542	1	0_none
89	84	Cacnb1	0.08910969004545717	0.3481	0.999662388620542	1	0_none
89	84	Cops6	-0.08024596079325881	0.1039	0.999662388620542	1	0_none
89	84	Jarid2	-0.09831687183576655	0.05416	0.999662388620542	1	0_none
89	84	Fkbp3	0.1648429749447177	-0.02039	0.999662388620542	1	0_none
89	84	Uck2	0.1396290818056095	0.07015	0.999662388620542	1	0_none
89	84	Aars	0.10537446353141938	0.08879	0.999662388620542	1	0_none
89	84	Cnr1	-0.10172104473239137	0.106	0.999662388620542	1	0_none
89	84	Nudcd3	-0.07084801655883623	0.1374	0.999662388620542	1	0_none
89	84	Syt1	0.045799318989723	0.08898	0.999662388620542	1	0_none
89	84	Snx2	0.12790827911542718	-0.07368	0.999662388620542	1	0_none
89	84	Eif4enif1	0.1128730168746893	-0.1288	0.999662388620542	1	0_none
89	84	Mn1	0.12639853840030796	0.06698	0.999662388620542	1	0_none
89	84	Josd1	-0.07428630801169664	-0.08756	0.999662388620542	1	0_none
89	84	Dr1	-0.13133861015750609	-0.02236	0.999662388620542	1	0_none
89	84	Jakmip2	-0.09187505250524795	-0.1195	0.999662388620542	1	0_none
89	84	Mat2b	0.1336950536610527	-0.1419	0.999662388620542	1	0_none
89	84	Ccnl2	-0.08454538290112844	-0.01079	0.999662388620542	1	0_none
89	84	Chchd7	0.07935842333768374	0.07961	0.999662388620542	1	0_none
89	84	Srsf3	0.05713258287364713	-0.1349	0.999662388620542	1	0_none
89	84	Mrpl40	0.0961158527077766	-0.01936	0.999662388620542	1	0_none
89	84	Ikbkb	0.10022306523428612	-0.0172	0.999662388620542	1	0_none
89	84	1600012H06Rik	0.1662111738771979	-0.119	0.999662388620542	1	0_none
89	84	Inpp5b	0.12066334904204576	0.1338	0.999662388620542	1	0_none
89	84	Gale	-0.14214282198844264	0.2749	0.999662388620542	1	0_none
89	84	Tmem147	0.0723008012513884	0.07119	0.999662388620542	1	0_none
89	84	Gar1	0.12467511072100976	0.139	0.999662388620542	1	0_none
89	84	Stard5	0.14511550002993331	0.1589	0.999662388620542	1	0_none
89	84	Zc3h15	-0.08020197308809025	-0.08556	0.999662388620542	1	0_none
89	84	Zfp938	-0.09504645513862972	-0.1385	0.999662388620542	1	0_none
89	84	Brox	0.07757079439433481	-0.04175	0.999662388620542	1	0_none
89	84	Sumo2	-0.17679892745544887	0.1043	0.999662388620542	1	0_none
89	84	Isca1	0.05719412045331908	0.01161	0.999662388620542	1	0_none
89	84	Pitpnm3	-0.09528389715498917	0.2711	0.999662388620542	1	0_none
89	84	Serpinh1	-0.15066031658530915	-0.4155	0.999662388620542	1	0_none
89	84	Syt7	0.04258128320221147	-0.02966	0.999662388620542	1	0_none
89	84	Hddc2	0.14368991984408722	0.3906	0.999662388620542	1	0_none
89	84	Slc12a5	0.05143909239021876	0.1336	0.999662388620542	1	0_none
89	84	Map2k1	-0.07744719627474424	0.1488	0.999662388620542	1	0_none
89	84	Lrtm2	-0.10964860978332192	0.1025	0.999662388620542	1	0_none
89	84	Syt3	-0.09460627823225656	0.4296	0.999662388620542	1	0_none
89	84	Tada3	0.11761922558436234	0.308	0.999662388620542	1	0_none
89	84	Epm2aip1	0.08265516251355612	-0.08683	0.999662388620542	1	0_none
89	84	Bcl7b	0.10170326509437902	0.1824	0.999662388620542	1	0_none
89	84	Lztr1	0.07163115177326783	0.1867	0.999662388620542	1	0_none
89	84	Rufy2	-0.09868037082088955	-0.01524	0.999662388620542	1	0_none
89	84	Homer2	-0.09469856405574675	-0.02355	0.999662388620542	1	0_none
89	84	Mfn2	-0.05682325304536589	0.1237	0.999662388620542	1	0_none
89	84	Iffo1	-0.1371744250580011	0.3164	0.999662388620542	1	0_none
89	84	Slc39a9	-0.09667405607589398	-0.076550000000000007	0.999662388620542	1	0_none
89	84	Txndc16	-0.11394593450371826	-0.1387	0.999662388620542	1	0_none
89	84	Zfp61	-0.14475079622538287	-0.1977	0.999662388620542	1	0_none
89	84	Gad2	-0.07893453019843111	-0.1144	0.999662388620542	1	0_none
89	84	Zfp772	-0.15224566879619897	-0.1767	0.999662388620542	1	0_none
89	84	Lrrtm1	-0.09132860169240371	0.48	0.999662388620542	0.061845179	0_none
89	84	Rftn2	0.16111629204288022	-0.05797	0.999662388620542	1	0_none
89	84	Rpl11	-0.07636512343328718	0.06285	0.999662388620542	1	0_none
89	84	Lrrc55	0.15388052555005682	-0.2132	0.999662388620542	1	0_none
89	84	Srgn	0.16932937745990212	-0.1618	0.999662388620542	1	0_none
