gene	gene_length_bp	base_mean	log2fold_change	padj
Ppp3cc	71606	6.138077396337521	-0.00835535915450404	0.9949040184742572
Trappc10	57916	93.76892255144656	0.0023105822550308	0.9949040184742572
Zbtb33	7253	0.8960122512193205	0.02204439937806364	0.9949040184742572
Ralgapa1	218271	52.89491330582125	-0.00318110794867086	0.994817405990926
Ndfip2	50724	233.74264873253412	-0.00251760284506154	0.9947578870404682
1700086L19Rik	11703	8.553511797592316	-0.00856492377564683	0.9945646899156866
4632428C04Rik	12763	1.7440079763175258	0.01640358544210669	0.9945646899156866
9030619P08Rik	4223	0.8725094734896744	-0.03040343049890969	0.9945646899156866
9330159F19Rik	19173	62.597407364133176	-0.00297954602222473	0.9945646899156866
Acap3	15429	121.89787928145924	0.00280143629133412	0.9945646899156866
Ahctf1	58786	18.173945947368143	0.00533130665227438	0.9945646899156866
Ahcy	15187	52.51565488261533	-0.00932795696257425	0.9945646899156866
Apbb3	8212	50.51576686740511	-0.00312090374027233	0.9945646899156866
Arhgap6	509336	16.81322822703469	-0.00595745738508328	0.9945646899156866
Aspdh	2367	2.860025595258164	0.01280171981109124	0.9945646899156866
Atp5l-ps1	311	1.3692898181735065	-0.01987674238609872	0.9945646899156866
Cachd1	252545	24.015975763701835	-0.00452325694120037	0.9945646899156866
Cpn1	30249	6.8319017877808745	-0.00985990731235192	0.9945646899156866
Creb3l2	114891	19.32430671034642	-0.00552293324268657	0.9945646899156866
Cyp4f18	21144	0.8798675429680635	-0.02160658337684587	0.9945646899156866
Dhdds	31890	84.87444113500985	-0.00266672274785161	0.9945646899156866
Dleu2	79534	23.55629218718071	-0.00564451478685691	0.9945646899156866
Eif4e	33517	202.8920751799643	0.00219589893617816	0.9945646899156866
Gm10335	467	44.53182306227275	0.05284206913845291	0.9945646899156866
Gm17167	28315	1.255516905863254	-0.02006065388656508	0.9945646899156866
Gm20404	19843	1.533158813727198	0.01945239256798318	0.9945646899156866
Gm2155	3170	0.9944387661403344	-0.02222705285638724	0.9945646899156866
Gm3375	794	1.126047735002495	-0.0989401192055232	0.9945646899156866
Gm43598	2478	1.2644305230703383	0.02009991302840368	0.9945646899156866
Gnpda2	19232	3.5642198614653635	0.01179971486483849	0.9945646899156866
Jrkl	3222	9.421629776653074	-0.00761009970170994	0.9945646899156866
Ldah	77652	35.25541455871941	0.00385442517848359	0.9945646899156866
Lrp2bp	30174	0.9118613248685592	-0.02587962187765751	0.9945646899156866
Med4	8824	47.25780517607358	-0.00368839112954879	0.9945646899156866
Mindy1	14821	25.267800984032135	-0.00452960229227988	0.9945646899156866
Myl6b	4528	19.90916193094965	-0.00522934201141322	0.9945646899156866
Nars2	113253	10.235176291108708	0.0069452421291573	0.9945646899156866
Nipal3	49618	117.6921336607088	-0.00230813028034657	0.9945646899156866
Nr1i2	46501	1.6510735764357185	0.01690298564402847	0.9945646899156866
Nudt4	17139	218.5752311539184	-0.00197131461774979	0.9945646899156866
Nudt9	19073	106.54695978090332	0.00300173123110839	0.9945646899156866
Pard6g	72749	6.8310985078937385	-0.00900656391453094	0.9945646899156866
Pik3r2	8537	22.760756488579865	-0.00747624570543881	0.9945646899156866
Prkag2os1	4281	1.3011052042263545	-0.01895267787260189	0.9945646899156866
Rps6kb1	45934	47.09056114437727	0.00355118967659731	0.9945646899156866
Scube2	67003	1.885761096664092	0.0173045877866509	0.9945646899156866
Sidt1	93016	36.63292842910192	-0.00482496568314484	0.9945646899156866
Slc2a5	24886	10.046982182534006	-0.00776023882079515	0.9945646899156866
Sphkap	154061	232.68073591688164	0.00201297462296009	0.9945646899156866
Srl	61600	7.698170322975914	-0.00891405332529708	0.9945646899156866
Stx2	24017	16.32061687969195	-0.00557503624580156	0.9945646899156866
Taok2	19025	67.30994339535363	0.00358054091109046	0.9945646899156866
Trappc2	12566	58.23805601415819	-0.00349981485832783	0.9945646899156866
Trerf1	221082	36.748879967150216	-0.00449359432983776	0.9945646899156866
Cbfa2t2	102875	32.85002826680545	0.00434942373035116	0.9945339488117784
Crtc1	57224	86.23442328531281	-0.00348963117096172	0.9945339488117784
Gm4876	106823	3.4944835075357092	-0.0126127845631152	0.9945339488117784
Ibsp	12298	1.4055718858356374	0.02300771570308071	0.9945339488117784
Kdm5c	41515	60.08418566437789	-0.00346885133106692	0.9945339488117784
Smad5	39367	51.91359274469474	-0.00410720982392624	0.9945339488117784
Smim27	1361	8.274022886967863	-0.00906054477089552	0.9945339488117784
Snord72	80	1.0481162177255965	-0.02258781422516656	0.9945339488117784
Ube2q2	58675	10.780964573249094	-0.00767256992367107	0.9945339488117784
Cers5	38004	75.10475515444709	0.0028160882320327	0.9945321113593668
Cpeb2	56554	29.724914427234346	0.00454411303266615	0.9945321113593668
Abhd17b	32452	66.62440781711335	0.00336495319587153	0.9944965829329352
Adrb2	2143	1.3152557946418892	0.02077948661156343	0.9944965829329352
Cacna1c	609650	38.35202453292821	-0.0046137120676704	0.9944965829329352
Xlr3b	10723	4.901459900835338	-0.03075875103640938	0.9944965829329352
Trappc14	4377	87.3761824073665	0.00321975069528038	0.994330204081244
Thbs1	15257	2.6926893557420675	0.01463475719051891	0.9942246678892748
Glmn	48921	2.2344112083818497	-0.01607194896050808	0.9941978008564796
Ctu1	6282	19.064362679569356	-0.00612567049800204	0.994041662288944
Pus7l	20859	2.080733872277112	0.01726402528444922	0.994041662288944
Zfp280b	10584	20.447390902176345	0.00589242064343826	0.9940322893563728
Erap1	53633	6.428415457155227	0.01024358893770943	0.9939472946991628
Rilpl2	15101	20.056282039355622	0.00535797286022555	0.9939472946991628
Tti2	14387	10.221830229448448	-0.007976723021852	0.9939472946991628
Dhrs11	8138	0.8212778278440985	-0.03381135908539122	0.9939321733830084
Mrps30	8871	43.95963808660944	-0.00391599990749814	0.9939077301862044
Rhog	16931	72.88215162427436	0.00402039670098865	0.9939077301862044
Smpdl3b	24286	7.009141412313568	0.01009138982892703	0.9939077301862044
Trpc4ap	58113	123.86249755045614	-0.00415447228343485	0.9939077301862044
Chmp2a	2797	293.50959639412946	-0.00633060183522316	0.9938105243330796
Chst7	37961	2.823283264996196	0.01419230457196895	0.9938105243330796
Coa8	41792	19.251057262017515	0.00616497526453419	0.9938105243330796
Comtd1	3122	22.64349941334324	0.00611129865079883	0.9938105243330796
Endog	2576	0.8699873842600923	-0.03012628268596089	0.9938105243330796
Ercc6	67469	17.740125204836275	0.00617900063912142	0.9938105243330796
Fnta	16928	215.2198266154517	0.00263082645504666	0.9938105243330796
Fundc1	15761	51.15707396777318	0.00394797707380429	0.9938105243330796
Gch1	35518	6.180109391585115	-0.01112224676843319	0.9938105243330796
Gm44997	16821	1.3027072461276137	0.0237204102206587	0.9938105243330796
Ints4	60439	42.06164874460136	-0.00417968664449587	0.9938105243330796
Kctd12b	11237	4.731785657787661	0.01188988485540349	0.9938105243330796
Kri1	14512	1.5037015796565425	-0.01913955324251094	0.9938105243330796
Ldlrad4	335373	21.850843033646537	0.0053069296888412	0.9938105243330796
Map7d1	24176	247.41865811206313	0.00212811042418583	0.9938105243330796
Nsun6	59938	5.6123274721874	-0.01098974799069224	0.9938105243330796
Orc6	8646	22.774719794954017	0.00566424376422804	0.9938105243330796
Paf1	6437	64.16700296696207	-0.00438509745982695	0.9938105243330796
Pgbd5	70609	150.3982999976142	0.00270933811782403	0.9938105243330796
Plscr1	22528	2.8712110174218908	-0.01573744947361777	0.9938105243330796
Repin1	5199	58.619206944054056	-0.00414810912653031	0.9938105243330796
Rps27a-ps1	462	44.66440528142929	0.00529979084461661	0.9938105243330796
Scarf1	13042	3.680157417129782	-0.01380874250472118	0.9938105243330796
Sema4f	27884	37.3061997761726	0.00439605264531335	0.9938105243330796
Sfpq	15689	167.3650744308274	0.0031496947355927	0.9938105243330796
Snx15	8905	57.51955776846666	0.0034924194818392	0.9938105243330796
Trmt2a	6093	55.6284682887792	0.00392738501822124	0.9938105243330796
Uchl3	42158	76.61814079056064	0.00345171904838491	0.9938105243330796
Uqcrh	8106	977.1803401963635	0.0013554406341885	0.9938105243330796
Zfp821	19386	42.64430929868282	0.00458346013847913	0.9938105243330796
Mfsd4b1	23693	2.1639018136013517	0.01800781575066394	0.9937016905075648
Arpc5l	10529	358.541445861357	-0.0020854142692389	0.9936853973210908
Atp11a	111714	46.79176360256898	0.0045454268414976	0.9936853973210908
Atp9b	199919	37.81321997273685	0.00598468836557823	0.9936853973210908
Bex1	1541	342.7482727824057	0.00338434890481143	0.9936853973210908
C130021I20Rik	5161	3.7789401243089578	-0.01466703335735016	0.9936853973210908
Cdkl1	44419	10.495731161260167	-0.0085403093615122	0.9936853973210908
Chfr	36130	42.88210952180743	-0.00414323856353148	0.9936853973210908
Cmtm8	54811	6.2405568402541105	0.01057315197091851	0.9936853973210908
Crebzf	5265	37.61811652431727	-0.0047352464189451	0.9936853973210908
Ctnnbip1	48201	111.27715575079525	0.0034115809929986	0.9936853973210908
Dennd5b	113609	81.09065689547771	-0.00450204833300079	0.9936853973210908
Efhc2	187319	1.1949868220485511	0.0266177747171511	0.9936853973210908
F9	31295	5.53165357362563	0.01255432908720325	0.9936853973210908
Fads3	18541	24.38389350139961	0.00601506483436954	0.9936853973210908
Fam110b	464133	82.1829339562146	0.00339304756507573	0.9936853973210908
Gdpgp1	9196	7.047204965296655	0.01152459427263257	0.9936853973210908
Gm15545	7697	1.224781984667919	0.02929893447555168	0.9936853973210908
Gm15832	4432	2.4418772638471227	-0.01740902188079255	0.9936853973210908
Gm19500	10735	3.132391472628374	-0.01518606157410654	0.9936853973210908
Gm4478	482	5.1200251382870805	-0.0199967816971717	0.9936853973210908
Grb10	108175	55.493977032542375	0.00419466436033386	0.9936853973210908
Kbtbd3	21899	15.249419207696118	0.00721044782219156	0.9936853973210908
Map3k12	19418	7.361631481868956	0.00950043444526407	0.9936853973210908
Mbnl2	156028	168.3486394242335	-0.00289833109012826	0.9936853973210908
Mdfic2	107046	3.358762211029348	0.01617996643973153	0.9936853973210908
Mepce	5749	49.237352485161914	-0.00426967970626832	0.9936853973210908
Mrpl28	3113	42.15148046299871	0.0045683321841785	0.9936853973210908
Ndufv1	5422	191.1339535916101	-0.00549113600105033	0.9936853973210908
Phaf1	27908	4.290626763416694	0.0140129567453938	0.9936853973210908
Ppie	12836	4.454373952349906	0.01598139163900767	0.9936853973210908
Pramel12	8665	15.388803462663716	-0.00720271469136522	0.9936853973210908
Prep	99995	50.04450787787665	-0.00452845127725693	0.9936853973210908
Rdx	53290	66.88443505818589	-0.00434895423986861	0.9936853973210908
Rock1	117644	42.2267152477605	-0.00474459365114867	0.9936853973210908
Rpl10a-ps4	630	1.9182250414016675	0.03509240357248509	0.9936853973210908
Slc22a21	30367	4.280635633268288	-0.02807632751483023	0.9936853973210908
Slc25a37	43264	40.68113883003824	0.00537731060440713	0.9936853973210908
Slc37a3	42902	63.538337615232464	0.00371734285560581	0.9936853973210908
Slc52a3	12747	2.9118580229815234	-0.01700434519557635	0.9936853973210908
Smim7	5900	122.67331216806168	0.00318819404898161	0.9936853973210908
Tmeff1	77957	102.9771441955329	0.00327724413872065	0.9936853973210908
Tmem170b	35448	32.676711369232514	0.00556839618595274	0.9936853973210908
Tpcn1	54520	34.24043063194804	0.00483928481822569	0.9936853973210908
Tsr2	9449	41.15417659658978	0.00453002929268713	0.9936853973210908
Upk1b	27144	1.4201181890706012	-0.02405001290780128	0.9936853973210908
Zfp446	7866	9.329112957439303	0.00926441067499111	0.9936853973210908
Zkscan1	22738	37.26875124005934	-0.00471121735595559	0.9936853973210908
1500002C15Rik	2182	0.9854711708873144	0.03130020802495993	0.9936726165988216
C5ar2	9569	0.881886431884622	-0.03038740043376684	0.9936726165988216
Ccdc43	13096	20.429509562841424	0.00670550985397833	0.9936726165988216
Dctn5	16003	95.33224229503648	-0.00347028280350807	0.9936726165988216
Dlx6os1	51403	7.12095635889676	-0.01303297085457348	0.9936726165988216
Gars	41493	221.46302745624857	0.00271488837382268	0.9936726165988216
Gm10130	51640	2.957099664146811	-0.02051214311456563	0.9936726165988216
Gm6729	15035	0.9193061578790434	-0.04170262119076307	0.9936726165988216
Lrrc56	15898	4.999944568291647	-0.01342016832033261	0.9936726165988216
Polr2b	39177	63.73238425018646	-0.00442371666250926	0.9936726165988216
Rala	63668	95.7578740839875	-0.00321878893051369	0.9936726165988216
Sirt4	6715	14.299989786851324	-0.00809913650218135	0.9936726165988216
Stau1	48750	79.40211415609815	-0.00385866908481692	0.9936726165988216
Tent5a	6909	6.54886005777067	-0.01258965043103188	0.9936726165988216
Tmco6	7358	1.8481201268336656	-0.02417771984589098	0.9936726165988216
Xirp2	352781	1.1703958366022438	0.02885529164284829	0.9936726165988216
2610318N02Rik	11769	1.3288438712284891	0.02461557798348989	0.9936044328794412
AI597479	17237	33.8129076918937	0.00546196513017716	0.9936044328794412
Basp1	50487	633.1153944669737	-0.00243801609352698	0.9936044328794412
Gm5857	492	1.5263332461580308	0.02464587801776608	0.9936044328794412
Lurap1	18932	21.766800848384236	0.00750864666663575	0.9936044328794412
Nrg2	179728	8.833246157718763	-0.01123784733690324	0.9936044328794412
Six2	3997	0.9116744976486651	-0.02962874028147968	0.9936044328794412
Slx4ip	180732	5.606963383939343	0.01291005801497368	0.993459282864064
Anxa9	11080	1.105265682065523	-0.0292284953718106	0.9934301337261892
Fbxo17	21340	5.252133549549465	0.0148804293080541	0.9934301337261892
Gm20939	13403	1.6499174405094894	0.02385851957811061	0.9934301337261892
Ncam2	426131	8.680187905644926	0.01137807554388773	0.9933307511551686
Gm21860	3040	0.8290460106299018	0.03956796652029591	0.993303458990176
Zfp775	21164	33.24281735882128	0.00658147509572841	0.9932916854271218
Arhgap21	120962	59.816027783301045	0.00431564421891771	0.9932877893575488
Gm10355	516	1.9839670238389189	-0.06177005314632572	0.9932877893575488
Zfp292	79847	83.09682134395672	-0.00363345497333029	0.9932661249054708
Adgrl3	804995	45.85146693833209	-0.00578096895188537	0.9932612358019478
Catsperg1	32714	1.394587891849226	0.02786536854993001	0.9932612358019478
Cdc37l1	36329	102.4444614520912	-0.0039153907225809	0.9932612358019478
Gm12394	74843	4.012209325497891	-0.01844142962167197	0.9932612358019478
Ltbp1	386944	5.918711467893163	0.01339192694504743	0.9932612358019478
Mob1a	17760	21.195310136817657	0.00774082871292334	0.9932612358019478
Mrm1	6454	17.486514656244026	0.00774298127630353	0.9932612358019478
Nudt13	22881	37.67165152873809	0.00594103360403269	0.9932612358019478
Pdcd5-ps	380	195.66453125161735	-0.00423036004199902	0.9932612358019478
Serpinf1	12932	22.02796317316888	0.00830892682434441	0.9932612358019478
Tgfb2	83197	45.25860053981451	0.00543799318726211	0.9932612358019478
Tomm40l	6503	1.3840738010427025	-0.02870227131395096	0.9932612358019478
Trim3	29108	70.54252592242655	-0.0040978709949964	0.9932612358019478
Ulk3	6781	35.678666698329344	-0.00667369995626127	0.9932612358019478
Mon2	84445	77.1465690063998	-0.00446150862681091	0.9931764497437662
Lingo1	177993	267.9501870975071	0.00533093728565965	0.9930163262985826
Arhgef39	3553	3.302785251774122	0.01918087494165003	0.9929652727205124
Ighmbp2	23941	14.028599666842933	-0.00894574193711764	0.992818673518953
Trim63	14509	1.477560450020233	0.03061115501848052	0.992818673518953
Xrcc4	315581	4.660481304553937	0.01474136549454082	0.992818673518953
Cnnm3	16370	43.6833447075248	0.00573825161586503	0.992799512022823
Fes	10190	5.442337107235946	0.01375834337025307	0.992799512022823
Gm38843	1314	5.2944770826511	-0.01438373331637982	0.992799512022823
Vps33b	22105	38.51442500082717	-0.00571595845943207	0.992799512022823
Zfp692	7558	32.35746426119416	-0.00612912674942394	0.992799512022823
Tmem241	157087	9.73868670132432	-0.01161628681433656	0.9927241717088436
Cap1	27009	3.5714581190565116	-0.01999143886244816	0.992482489895673
Ifi211	16701	1.543367847556108	0.08836328130564833	0.992482489895673
Zfp599	12465	3.0154266515742396	0.01800608559634575	0.992482489895673
Gm26777	8965	8.296179007536995	0.01283266217919296	0.992378437186058
Setd3	72883	290.55746361937383	-0.00239314395878638	0.991998724486066
Abcb11	104334	2.1475231698143262	0.02573011176158815	0.9918566504689624
Ciao2b	2127	58.623085643665966	-0.00646802192022455	0.9918566504689624
Cox7c-ps1	371	838.9793208112022	0.0058425633070971	0.9918566504689624
Decr2	9129	31.892541806501324	-0.00584944091765496	0.9918566504689624
Eme2	6601	5.0563989085314605	0.01557946007223038	0.9918566504689624
Gm50263	177	1.0960766552030148	-0.04262835127594259	0.9918566504689624
Mier3	37617	15.23224067385353	-0.00903082625307278	0.9918566504689624
Mlxip	63134	19.34723631696301	-0.00845456292051323	0.9918566504689624
Mvk	16322	14.12763841181761	0.00988198793318695	0.9918566504689624
Ndufaf5	33040	55.85459160970708	-0.00500483482364838	0.9918566504689624
Ppp1r16a	23304	3.7898816999443135	0.02270830763145049	0.9918566504689624
Pum1	118243	93.42303446199868	0.00385404672779665	0.9918566504689624
Rpl28	2192	870.3014422770194	-0.00443907687801849	0.9918566504689624
Tead3	19146	2.722156604825136	0.02239918566474263	0.9918566504689624
Tprgl	3181	264.92845868705444	-0.00295308768093378	0.9918566504689624
Tra2a	20109	106.80668273190363	-0.00407223420594475	0.9918566504689624
Usp40	63432	19.238653792461328	0.00809812423511894	0.9918566504689624
Wasl	51204	103.49599551610196	-0.00363889823969994	0.9918566504689624
Zfp287	31549	14.30795001922784	-0.00922323879410145	0.9918566504689624
Zfp954	6798	22.7488575055015	0.00766058108703636	0.9918566504689624
Pcyox1	11148	154.39173285058789	-0.00363711993623636	0.9916965648418768
Gm7324	17550	11.95359095209266	0.1173405363390726	0.9916815822333148
Odad3	12763	3.484850161453581	0.01782211569136965	0.9916815822333148
Bclaf3	66393	5.227377197386485	0.01500954881190951	0.9915362027902036
Dolk	2103	31.846621212780867	-0.00666455400192233	0.9915362027902036
Prc1	21809	3.8926947266461425	-0.01973698851985486	0.9915362027902036
1700052K11Rik	3707	9.196677590019387	-0.01391372716703649	0.9915333578344172
5730414N17Rik	1438	6.183759208993916	0.0142842140355795	0.9915333578344172
9930111J21Rik2	35368	9.10431219777804	0.01230497553685072	0.9915333578344172
